pdg,label,length,nhits,dca,angle,dist_to_vtx,z_depth,start_z,end_z,straightness,total_energy,dedx,length_rank,is_longest,z_depth_rank
22,other,1781.0643,29,17.662911955214387,178.15111447758608,1660.9638347588732,1720.0,12193.0,13913.0,7831.989648040398,33.884155,0.019024666,1,1,1
22,other,1366.249,17,17.662911955213964,177.21072577649034,1428.1835997072913,1285.0,12468.0,13753.0,3024.907503337944,20.578934,0.015062359,2,0,2
211,pion,2239.029,17,5.368134713600288,3.521746669745895,1472.942634109702,1145.0,12688.0,13833.0,9273.332870921373,44.603245,0.019920798,2,0,1
2212,proton,2283.121,13,5.368134713599262,6.668985377755121,1542.6577338119334,715.0,12798.0,13513.0,14329.181164573678,41.68405,0.018257486,1,1,2
13,muon,3326.9722,44,243.2344204110832,140.89682137445504,354.3338916085181,3085.0,12908.0,15993.0,7381.712047731513,111.08761,0.03339,1,1,1
2212,proton,2324.1687,11,243.23442041108285,6.8363462777901525,1948.3443610201912,550.0,12908.0,13458.0,835.6521754790597,38.840687,0.016711647,2,0,2
13,muon,3022.181,37,4.706980990737924,173.85570901948614,2348.698627691002,2960.0,14873.0,17833.0,9257.55807219953,114.83495,0.03799738,1,1,1
13,muon,519.6451,8,4.706980990737297,2.0016529798619627,699.2795397966686,465.0,13128.0,13593.0,1665.437390017268,52.20432,0.10046149,2,0,2
13,muon,3253.7473,41,1095.1349412795362,3.8000464475336835,15705.895091807999,3120.0,14713.0,17833.0,10943.068230390414,111.16101,0.034163997,1,1,1
13,muon,1779.5206,24,1095.1349412795341,175.08632160820048,14337.292059698531,1760.0,16153.0,17913.0,16451.141589344916,92.46896,0.05196285,2,0,2
13,muon,1354.2148,24,92.59925719724372,129.27708718879242,698.0905390175761,1180.0,12413.0,13593.0,91187.07653943576,53.28009,0.039343897,1,1,1
2212,proton,1023.2732,14,92.59925719724414,125.13039940663812,197.94115095480396,715.0,12358.0,13073.0,13380.997024910315,22.283117,0.021776313,2,0,2
2212,proton,1619.0957,25,308.5958276905038,18.096628283942763,788.5732228576593,1430.0,12963.0,14393.0,19106.73349132987,99.81925,0.061651237,1,1,1
211,pion,1140.7345,20,308.5958276905034,39.34398642469286,830.601198691608,1000.0,13073.0,14073.0,38543.88615263602,52.573914,0.046087775,2,0,2
2212,proton,1462.2533,20,81.77227541353831,167.16991565391535,400.72306278804314,1425.0,12248.0,13673.0,73.23612792623905,61.652615,0.042162746,1,1,1
13,muon,978.4886,13,81.77227541353886,173.68919724109608,640.9779697950314,605.0,12248.0,12853.0,1378.6187150055932,31.872257,0.032572947,2,0,2
13,muon,1701.8995,27,29.72576498650402,169.47831522628186,225.75624860600013,1650.0,12743.0,14393.0,1500.614717908212,50.69277,0.029785993,1,1,1
2212,proton,1018.3213,18,29.72576498650341,11.025267235561614,208.3356164643079,905.0,12688.0,13593.0,189.62084779185173,60.62999,0.059539154,2,0,2
13,muon,1643.391,23,21.860684068774,175.81170316738675,1052.7987188092438,1470.0,12523.0,13993.0,5951.916650805694,83.381714,0.0507376,1,1,1
13,muon,1248.7345,15,21.860684068774237,174.62929759321588,987.0379462923718,1095.0,12578.0,13673.0,2815.014916385392,50.99421,0.04083671,2,0,2
2212,proton,904.3338,22,37.317124326162606,13.352416196685375,321.91262988622685,900.0,12853.0,13753.0,19863.981626115234,46.223442,0.05111325,2,0,1
22,other,2608.2256,13,37.31712432616264,154.51896132512042,433.1316004361493,765.0,12908.0,13673.0,7381.444448957012,16.499804,0.0063260645,1,1,2
-11,electron,1762.5453,25,46.48086208379863,170.22807373809846,1077.9728610707602,1375.0,12028.0,13403.0,18251.01910619107,33.666683,0.019101173,1,1,1
-11,electron,1340.2473,16,46.48086208379959,176.59418274294768,996.7663022499805,935.0,12303.0,13238.0,8563.193129989348,23.800926,0.017758608,2,0,2
13,muon,2439.8057,30,529.9519676245367,171.9972777241331,3836.6463773833993,1815.0,12578.0,14393.0,13637.411575813712,108.18411,0.04434128,1,1,1
2112,other,1401.6353,11,529.9519676245374,174.5612470332067,5630.543697801006,1040.0,14233.0,15273.0,1330.9826560665015,19.020264,0.013570053,2,0,2
13,muon,1505.0865,19,187.45703915602886,12.78443194562614,876.2646904182604,1045.0,12468.0,13513.0,3788.3042636306827,62.109306,0.04126627,1,1,1
2212,proton,1027.7413,17,262.2589156697742,15.037940910306279,664.75757638017,880.0,12468.0,13348.0,17908.956031294405,57.595024,0.056040388,2,0,2
2212,proton,671.51056,11,121.8716033179936,7.985677468203746,544.3709292647316,660.0,12523.0,13183.0,4445.295125952433,48.32459,0.071964,3,0,3
13,muon,3262.7227,50,419.9369585388519,170.90378846188005,2796.4032813686367,3035.0,11918.0,14953.0,26008.063776948402,159.66348,0.04893566,1,1,1
13,muon,971.8641,13,419.9369585388536,3.9747471306945124,5646.448818120888,880.0,14473.0,15353.0,4827.279396383257,21.834322,0.022466436,2,0,2
13,muon,2740.9077,41,330.1782600315627,3.8254599803189677,3721.3196786859376,2575.0,12138.0,14713.0,11256.979544821112,141.34595,0.05156903,1,1,1
13,muon,2589.6714,31,330.1782600315622,166.31871911576786,1577.7897427784203,2240.0,14153.0,16393.0,3774.7134674817366,117.66134,0.04543485,2,0,2
13,muon,2980.1057,47,28.26258737175783,126.76957765781351,645.6001393891996,2275.0,11478.0,13753.0,61096.407971719134,124.46962,0.04176685,1,1,1
22,other,840.88916,11,28.26258737175858,170.51930889126265,161.93987307567085,770.0,11533.0,12303.0,6019.79235225291,16.272934,0.019352056,2,0,2
-211,pion,1487.7314,24,11.898550489151775,113.58327334734398,262.86314595696155,1100.0,11918.0,13018.0,52350.96392593836,70.85511,0.047626276,1,1,1
211,pion,841.84766,12,11.89855048915253,159.03961971298642,422.24334563241194,715.0,11973.0,12688.0,42852.59501926271,28.256882,0.033565316,2,0,2
13,muon,5069.7114,74,2784.9138973915874,126.87573480293942,3429.444300898369,5015.0,11698.0,16713.0,1514.8733898481375,221.48282,0.04368746,1,1,1
13,muon,1716.6592,20,2784.9138973915874,63.33640202855416,3058.8480733260067,1440.0,15593.0,17033.0,20899.47081034847,57.509373,0.033500753,2,0,2
13,muon,1860.8027,22,627.6501589509108,172.6015663227244,4816.146396382804,1600.0,15673.0,17273.0,14149.226412171334,65.0302,0.034947388,1,1,1
13,muon,1297.1364,11,627.6501589509112,12.149343022605029,3122.2560873939774,800.0,17273.0,18073.0,2801.4356716846596,28.116383,0.021675734,2,0,2
-211,pion,2552.6697,31,22.61385369537908,6.913240463483285,934.0792906174352,2215.0,11698.0,13913.0,31109.25566700983,87.0146,0.034087688,2,0,1
22,other,2597.286,27,22.61385369537891,9.032616268700446,1964.4797757977838,1265.0,11478.0,12743.0,20470.490207194878,54.261906,0.020891773,1,1,2
13,muon,4973.395,76,50.958752491741095,22.582679017870912,334.43954355817095,4940.0,11533.0,16473.0,25219.967732868205,215.10773,0.043251686,1,1,1
2212,proton,1864.1874,18,50.958752491741485,166.69412668384874,781.9874444894397,1265.0,11533.0,12798.0,18150.88009348589,57.45209,0.030818839,2,0,2
2112,other,1591.1343,25,244.91341785886982,25.541894477736864,1474.898780936801,1550.0,12523.0,14073.0,98791.27951525126,42.948055,0.0269921,1,1,1
211,pion,864.0845,12,244.9134178588691,8.364921501492393,1915.0083750588765,795.0,12798.0,13593.0,3867.4783587310326,41.188866,0.047667637,2,0,2
-211,pion,1223.6938,24,152.2749385267329,2.6718113708091855,4040.2201910640847,1155.0,11918.0,13073.0,9228.824533949502,127.33334,0.10405654,2,0,2
13,muon,1600.4192,19,152.27493852673524,177.1424322549717,3102.976419904129,1405.0,12908.0,14313.0,485.16360347420584,64.52985,0.04032059,1,1,1
13,muon,1995.1309,21,2415.173443608611,164.68346148158057,9000.192215185685,1440.0,14553.0,15993.0,19722.209370006425,40.5507,0.020324834,1,1,1
13,muon,1522.2433,17,2415.1734436086117,162.72510758605867,7901.964148217022,1200.0,15353.0,16553.0,20847.33566269161,49.3291,0.03240553,2,0,2
13,muon,2294.9768,33,65.05326720560876,16.918549753431762,174.21956817894588,2160.0,14873.0,17033.0,17433.747284858982,91.454346,0.03984979,1,1,1
321,other,2018.219,21,65.05326720560916,16.595882796637746,193.11038919701306,1520.0,14873.0,16393.0,9224.871039464191,81.700455,0.040481463,2,0,2
13,muon,2245.3098,36,174.7892490473492,13.962213678701573,699.0563990436358,2125.0,12028.0,14153.0,25183.02576208998,71.11977,0.031674813,1,1,1
2212,proton,1219.1072,19,174.7892490473483,169.2179527553095,964.5044900023986,935.0,12083.0,13018.0,4979.073039675812,33.907272,0.0278132,2,0,2
13,muon,1731.6561,18,27.75896401608975,168.86908303467249,383.1384400745846,1360.0,14873.0,16233.0,12553.987122653743,17.704023,0.010223752,2,0,1
2112,other,3034.5698,15,27.75896401608972,1.9926378249029393,1244.0742385994947,1280.0,14713.0,15993.0,18019.098141403145,9.255132,0.0030498991,1,1,2
13,muon,2193.3545,33,348.5574261298414,2.2311368124056092,5576.364486064232,2070.0,12963.0,15033.0,10658.974842572556,81.12402,0.03698628,2,0,2
13,muon,2388.9014,29,348.5574261298414,3.0533694733923618,7752.736939479182,2160.0,14793.0,16953.0,18622.8914174949,124.30524,0.05203448,1,1,1
13,muon,2598.6692,41,1113.1561378387344,79.74009752119112,1194.660136069964,2345.0,11808.0,14153.0,1823.6920544846262,111.90741,0.043063354,1,1,1
-13,muon,2199.079,32,1113.1561378387332,166.34708238177453,4521.581205692084,2000.0,16153.0,18153.0,1901.0075556961453,107.221985,0.048757676,2,0,2
-211,pion,1967.3569,20,11.621235079492633,178.61031550917556,848.9546782591498,1815.0,13458.0,15273.0,956.9211125618607,41.214317,0.02094908,2,0,1
-211,pion,1987.0403,10,11.621235079493118,3.076809076034187,1325.4968142375299,880.0,13673.0,14553.0,6686.157069647231,18.537306,0.009329104,1,1,2
211,pion,1750.9313,28,18.392442222267157,121.68660266600679,236.5055654028076,1430.0,12083.0,13513.0,11073.884605079846,75.35905,0.043039408,1,1,1
211,pion,1622.036,14,18.392442222267157,178.2374523572183,488.678402653716,770.0,12083.0,12853.0,6407.81879705139,28.729956,0.01771228,2,0,2
13,muon,2422.5825,29,1751.6699688281826,146.35515635225124,3269.091884223378,2160.0,13913.0,16073.0,5919.098024615117,82.944626,0.0342381,1,1,1
13,muon,1139.8064,14,1751.6699688281828,61.6586002449317,2001.8081706869323,1040.0,15513.0,16553.0,438.84396997998016,32.595398,0.02859731,2,0,2
211,pion,1284.391,21,31.64801961861242,4.249588429647112,1325.0760445370122,1280.0,15113.0,16393.0,81952.12305509062,81.9032,0.06376812,2,0,2
211,pion,1609.828,16,31.64801961861271,164.87812973402808,1260.306811287384,1600.0,15033.0,16633.0,46309.72416817842,33.416,0.020757496,1,1,1
13,muon,3472.1626,47,2086.782909081901,82.50324239020456,2259.8640949469336,3385.0,11808.0,15193.0,14847.116480682995,89.67081,0.025825636,1,1,1
22,other,2475.198,17,2086.7829090819014,73.12725778767644,2215.9303299533344,1045.0,12248.0,13293.0,5495.774394871767,15.629048,0.006314262,2,0,2
211,pion,1851.0974,21,18.67644209658745,162.51678496525295,1014.4748372493297,1760.0,15353.0,17113.0,44929.30929165658,48.674397,0.026294887,1,1,1
211,pion,1670.0758,22,18.676442096587998,24.90075904663755,909.0109945291971,1360.0,15433.0,16793.0,53494.79593289758,41.67689,0.02495509,2,0,2
13,muon,1673.3009,21,624.0697630073583,11.405082712885784,3399.34399797259,1440.0,16553.0,17993.0,6684.44851261665,55.657555,0.03326213,2,0,1
2212,proton,2083.389,13,624.0697630073571,9.979455201442509,3659.025577910569,625.0,13128.0,13753.0,3115.3952607823417,73.33212,0.03519848,1,1,2
13,muon,3591.4512,56,1857.3904315994798,25.336028630037898,4422.473903858995,3495.0,11698.0,15193.0,6229.601872388441,121.14682,0.033731997,1,1,1
13,muon,3206.4688,33,1857.3904315994796,164.23498865998954,7174.2316015813485,2960.0,15193.0,18153.0,6692.131051517787,87.897545,0.02741257,2,0,2
13,muon,2146.6035,27,2291.2781810403553,146.73415553366846,4279.638187681319,2080.0,14713.0,16793.0,9078.497800480241,107.381035,0.050023694,1,1,1
13,muon,1894.8135,24,1952.085007432226,154.37712711475365,4475.706211052872,1680.0,16313.0,17993.0,1815.7311631945843,48.20165,0.02543873,2,0,2
2212,proton,579.33545,13,2109.936937024862,52.81705259952033,2643.6759026984078,575.0,13018.0,13593.0,1948.4309267822837,39.94475,0.06894926,3,0,3
211,pion,1927.9598,21,74.95135698989691,28.957783614548404,278.5064834126657,1250.0,12743.0,13993.0,12517.064527226268,51.34756,0.026633108,1,1,1
22,other,698.3765,11,74.95135698989743,118.42491475010524,274.6679332645053,660.0,12743.0,13403.0,46013.682641136045,9.475546,0.013567962,2,0,2
13,muon,2136.8728,36,51.14101279688836,11.17089439239556,141.6737463008028,2075.0,11918.0,13993.0,145.27667600105676,74.35291,0.0347952,1,1,1
211,pion,1318.6359,14,51.14101279688788,16.779855021858083,167.96151927602304,660.0,11973.0,12633.0,858.6600847596868,30.427301,0.023074832,2,0,2
13,muon,4355.3936,56,136.633169299852,3.222852110398982,4967.6824430306415,4250.0,13183.0,17433.0,43500.60653453151,149.4357,0.034310494,1,1,1
13,muon,3238.9136,44,136.63316929985209,176.8277428045639,2975.4659879971628,3235.0,11478.0,14713.0,1445.6079687337092,190.36632,0.058774743,2,0,2
13,muon,1973.7109,25,153.5108676863281,21.850175244233224,507.83407513375295,1790.0,12523.0,14313.0,1019.278053985428,90.57647,0.045891456,1,1,1
22,other,1163.8378,23,67.21781128416346,46.805105429943794,479.19452866819074,990.0,12523.0,13513.0,24797.00906616095,33.240166,0.028560825,3,0,2
22,other,1713.6842,17,91.05950332557391,5.937397203263757,877.0292585160902,990.0,12468.0,13458.0,4585.826614499683,19.696844,0.011493859,2,0,3
13,muon,1744.016,23,846.8481078887813,141.51364441301,1319.8787453133498,1680.0,15353.0,17033.0,549.1622780463019,45.276035,0.025960792,1,1,1
13,muon,1595.5299,23,1641.8749309181856,160.20759199375186,4976.8010369642725,1425.0,13128.0,14553.0,29045.010164876596,85.98239,0.05388955,2,0,2
211,pion,1265.0585,11,921.587288298108,79.01032709398977,1190.7410614871808,720.0,15433.0,16153.0,30168.684858565313,16.742247,0.013234366,3,0,3
-211,pion,2347.1438,30,762.6205919658213,127.3647579354884,1400.6934784828093,2255.0,13018.0,15273.0,38852.23896477341,46.87891,0.019972747,1,1,1
211,pion,1552.0625,15,762.6205919658204,127.0342895094358,898.83945945208,1415.0,13458.0,14873.0,3434.0881870955513,18.84605,0.012142585,2,0,2
13,muon,2694.7031,36,2360.7236864790416,82.57864162356961,2331.8691182271227,2480.0,15433.0,17913.0,34848.39582325301,114.27727,0.04240811,1,1,1
13,muon,1301.1848,11,2360.72368647904,108.55794491076955,2468.553062605581,640.0,13833.0,14473.0,10209.945330436745,29.84816,0.022939216,2,0,2
13,muon,3605.9773,49,1203.1565491944373,35.81345341259581,1998.1243518932783,3535.0,13018.0,16553.0,5397.477694932497,185.9275,0.05156092,1,1,1
13,muon,1667.6862,14,1203.1565491944368,25.04792841293838,2873.4952978123115,800.0,13833.0,14633.0,1455.355376607166,42.082478,0.025234051,2,0,2
310,other,3971.2625,36,29.44179975786687,3.2561870684792855,2028.9808980304051,2330.0,12303.0,14633.0,62191.63450544797,66.19254,0.016667884,1,1,2
211,pion,3292.5183,34,29.44179975786805,26.204209959567134,1308.0747599191986,2390.0,12083.0,14473.0,68266.86701617396,57.52014,0.017469954,2,0,1
2212,proton,1753.9385,22,320.92349498627715,29.1585065906071,616.6072817235665,1690.0,13183.0,14873.0,1636.3419063143122,76.42695,0.043574475,1,1,1
2212,proton,1741.3243,12,320.923494986277,27.291034182180724,819.129226556202,1690.0,13183.0,14873.0,4519.741730246548,101.43315,0.05825058,2,0,2
13,muon,1461.9583,27,1215.2399406543898,147.7415032376211,2729.5739423743867,1310.0,12523.0,13833.0,47747.440719428974,44.473545,0.03042053,1,1,1
211,pion,1172.1367,20,1215.2399406543902,153.6208182128764,2252.3943622061483,1170.0,12743.0,13913.0,13493.548769407405,29.63359,0.025281684,2,0,2
2212,proton,1211.4132,21,1759.8868850278857,20.114914765912367,5153.996911593137,960.0,16473.0,17433.0,3525.014912911933,49.666367,0.0409987,1,1,1
2212,proton,1038.4951,13,1759.8868850278866,88.63254777722041,1753.2676196524005,825.0,11533.0,12358.0,594.3059852509107,19.736143,0.019004561,2,0,2
13,muon,2729.5784,34,1777.6494996661565,156.23437551722606,4461.251397285123,2110.0,12523.0,14633.0,2896.7503920333465,137.54549,0.050390746,1,1,1
13,muon,1908.4913,25,1777.649499666156,126.96982368165827,2291.050248678713,1840.0,13513.0,15353.0,17369.96967630992,45.744484,0.023968924,2,0,2
-13,muon,2279.2773,29,2647.847724303603,159.64366724223117,7714.64288044388,2155.0,12798.0,14953.0,7674.364338373835,58.998684,0.02588482,1,1,1
13,muon,1161.9928,17,2647.8477243036036,21.295325251286872,7240.101434623935,1120.0,14313.0,15433.0,2367.1113244630146,75.5143,0.06498689,2,0,2
13,muon,4744.7217,54,203.99435778015783,137.04860281491978,846.4087395787399,4080.0,13993.0,18073.0,216191.52982606913,119.47343,0.025180282,1,1,1
321,other,1455.2651,14,203.9943577801578,173.46929905973803,1750.7562244210653,1040.0,14313.0,15353.0,2764.9618166920914,30.328337,0.02084042,2,0,2
13,muon,2622.037,31,1343.1585045529714,60.606404515640946,1494.7588239424801,2480.0,14633.0,17113.0,4669.650998234284,64.702835,0.024676552,1,1,1
13,muon,2191.1748,28,1343.1585045529714,135.65713969864098,1859.1201849739214,2160.0,15753.0,17913.0,5783.6730571365315,77.04095,0.035159655,2,0,2
13,muon,2077.259,23,303.05163269529925,164.5657222307761,1025.7458155649233,2000.0,13913.0,15913.0,968.1692906833479,63.81497,0.030720755,1,1,1
22,other,1277.9952,10,303.05163269529993,114.84047986748203,396.2008298657097,480.0,14793.0,15273.0,7572.1659206479135,18.246307,0.014277289,2,0,2
13,muon,2979.3918,39,509.3279495556491,8.392582828527548,3397.9807171940884,2880.0,13753.0,16633.0,14183.026447114898,150.51257,0.050517883,1,1,1
13,muon,1800.656,19,509.3279495556489,174.02123745657534,4712.565118697483,1280.0,14233.0,15513.0,8090.770221234172,37.78369,0.020983292,2,0,2
22,other,1768.9275,23,110.62171095999027,5.343305265659397,2121.379828034956,1485.0,12028.0,13513.0,7212.210761738799,29.859346,0.016879916,1,1,1
22,other,1190.5146,7,110.62171095998951,175.61012877200568,2263.431690980601,880.0,12248.0,13128.0,12447.048785338453,16.541807,0.013894669,2,0,2
211,pion,1081.7217,18,103.15018315282192,8.035152016014045,925.3822841744286,960.0,16873.0,17833.0,1395.832000511001,42.291225,0.039096218,2,0,1
22,other,1355.5874,13,103.15018315282153,177.62244130409408,2089.2770895132594,720.0,17033.0,17753.0,3638.712084926952,35.35828,0.026083365,1,1,2
13,muon,3577.8093,55,954.0115608135382,159.16658125457408,2092.9702429204767,3310.0,11643.0,14953.0,27866.51597094745,219.26688,0.06128523,1,1,1
13,muon,765.9096,14,954.0115608135386,82.0021819936998,977.5941964163227,650.0,13183.0,13833.0,919.4381162438411,20.502348,0.026768627,2,0,2
13,muon,1267.6531,16,77.93981738319638,160.43166049745733,183.13150831265725,1200.0,14153.0,15353.0,18257.337675799965,37.376865,0.02948509,1,1,1
2212,proton,897.5693,10,77.93981738319651,15.990279882115114,367.35878389677765,560.0,14073.0,14633.0,1380.0295615141658,65.411255,0.072876,2,0,2
22,other,2870.5212,15,0.3468682519193961,167.7227000235374,86.5497998966352,825.0,11918.0,12743.0,7100.171580891963,17.947784,0.006252448,1,1,2
22,other,1385.5428,11,0.3468682519193027,162.89359083153053,290.52485553264756,1155.0,11643.0,12798.0,9788.83255216182,11.740673,0.008473699,2,0,1
13,muon,3990.828,59,1240.7277621034086,73.84595027652038,1071.7551463396471,3800.0,12193.0,15993.0,36233.35231740472,208.14413,0.05215563,1,1,1
13,muon,2541.475,41,1240.7277621034086,93.5260913403138,1260.3000372081372,2530.0,11863.0,14393.0,3735.0095900577526,86.73856,0.03412922,2,0,2
13,muon,3866.6316,54,529.2582649318579,9.46515252687237,3376.5948560242387,3700.0,12853.0,16553.0,35219.47856639809,150.44682,0.038909014,1,1,1
13,muon,2562.18,38,529.2582649318587,5.574522837404478,4472.258893796302,2320.0,11753.0,14073.0,26928.76826250921,110.87233,0.043272655,2,0,2
211,pion,1628.7965,20,69.66680102289764,4.996109429101418,1163.114659037175,1520.0,15113.0,16633.0,12663.762278123711,37.793747,0.02320348,2,0,1
211,pion,1810.6909,18,69.66680102289672,3.7108927089027524,1547.681723839653,1120.0,15273.0,16393.0,7800.93261830792,17.4753,0.009651178,1,1,2
-13,muon,3727.8071,55,370.1651612946411,178.69345932506218,10740.06187799551,3580.0,11533.0,15113.0,12114.621061488186,175.92703,0.04719317,1,1,1
13,muon,1770.8018,22,370.16516129464156,2.5548670553271418,7073.011563102105,1600.0,15593.0,17193.0,6116.029713633622,95.603645,0.053988904,2,0,2
13,muon,4314.885,52,1311.2051689418709,121.65190604536933,1398.8112485757126,4000.0,13913.0,17913.0,16480.676804815663,159.97766,0.037075765,1,1,1
13,muon,912.2809,13,1311.2051689418713,131.1367696737265,1721.8394013699526,880.0,15273.0,16153.0,4328.73481830256,39.613636,0.043422632,2,0,2
211,pion,1976.5887,20,6.575555476926958,3.264405782123175,764.3029649473763,1360.0,14073.0,15433.0,27800.24068296798,29.091524,0.014718046,2,0,1
211,pion,2386.0725,14,6.575555476926028,173.29520170300984,515.3033604925633,1040.0,14233.0,15273.0,7796.657123110684,17.71807,0.0074256207,1,1,2
13,muon,1710.8604,30,1368.544735842348,15.307404824953442,5192.09704057236,1705.0,11478.0,13183.0,287.2584414886084,58.24873,0.034046456,1,1,1
13,muon,1394.1278,20,1728.809069270176,140.98561922591966,2651.016556245521,1280.0,15353.0,16633.0,12193.81333801325,61.68909,0.044249237,2,0,2
211,pion,803.007,15,1766.9012339617834,159.64443419795936,5057.390577669534,715.0,11588.0,12303.0,1149.09944790371,21.054579,0.02621967,3,0,3
13,muon,2342.8323,34,58.83189714220155,22.725773584517768,205.99336470902855,2205.0,12028.0,14233.0,3136.108626584624,76.65883,0.03272058,1,1,1
-211,pion,1405.4237,14,58.83189714220136,175.00474099601516,497.8609466833478,495.0,12083.0,12578.0,2755.8150021244246,25.149286,0.01789445,2,0,2
13,muon,3983.9678,58,458.53178870787457,156.52459256185477,1095.5384869818552,3950.0,12523.0,16473.0,14117.097184498884,96.17056,0.024139393,1,1,1
22,other,1832.3927,23,269.3470612316214,6.935226224904058,1785.0532673949722,880.0,12523.0,13403.0,27056.833129200713,20.116081,0.01097804,2,0,2
2212,proton,949.8567,12,577.4697931272359,26.498838857188144,1160.032890840437,880.0,12578.0,13458.0,11747.845215087546,34.73903,0.036572915,3,0,3
13,muon,1445.1975,19,120.88395125431272,124.01683994256194,461.71502720155235,1360.0,15593.0,16953.0,109884.60161704435,40.555977,0.028062584,1,1,1
211,pion,1131.0099,13,120.88395125431309,165.30941958773803,396.3871496702187,880.0,15673.0,16553.0,1029.113052832841,41.690125,0.036860973,2,0,2
211,pion,2167.7224,16,276.73850645982884,3.9577985908897704,2548.643849499596,960.0,14553.0,15513.0,4183.865780872567,37.80455,0.017439757,1,1,1
13,muon,1674.3289,14,276.7385064598271,162.98093791120075,1045.003413590418,880.0,14713.0,15593.0,2568.813399582877,17.828018,0.010647859,2,0,2
13,muon,2487.763,27,296.10689208502623,20.85450746041339,613.6776244050536,2080.0,14073.0,16153.0,9436.301977995543,77.26653,0.03105864,1,1,1
211,pion,1891.1746,24,296.10689208502544,77.43859727743964,236.026801738715,1840.0,13593.0,15433.0,26949.485705090858,51.7958,0.027388165,2,0,2
-211,pion,1954.1095,36,129.96768713770928,16.4578688764962,834.9160346729122,1890.0,11863.0,13753.0,5567.61901100799,77.502304,0.039661188,2,0,1
321,other,2135.6423,23,129.9676871377092,4.063998579094371,1720.4774153340063,1045.0,11918.0,12963.0,27150.900411818704,52.901978,0.024770992,1,1,2
211,pion,1369.8097,19,43.89820142410393,24.128233001838204,266.92261484361444,1360.0,14313.0,15673.0,4419.898562445636,53.86397,0.03932223,1,1,1
-211,pion,880.7106,12,43.89820142410403,175.2318856677802,299.1561145185097,880.0,14393.0,15273.0,532.9419197809619,19.371092,0.021994844,2,0,2
13,muon,3669.5334,55,1435.9025370231923,68.05868575223936,1589.43570754459,3550.0,11643.0,15193.0,51834.650018770386,115.39427,0.03144658,1,1,1
13,muon,2261.4663,30,2825.2684798852442,59.21887423461043,3474.4222034677623,2150.0,12963.0,15113.0,31979.38068508628,93.59416,0.041386493,2,0,2
211,pion,1194.1848,27,1520.327049216017,126.2386395101759,1830.6507017267054,1100.0,11918.0,13018.0,52719.61113751452,39.07872,0.03272418,3,0,3
22,other,1173.6439,14,51.46583873787586,1.6213738657637855,974.1949425721596,960.0,16633.0,17593.0,2900.8662874174065,21.696377,0.018486336,1,1,1
-211,pion,760.50104,13,51.46583873787661,3.188858457862748,718.1055397045338,640.0,16793.0,17433.0,5975.677652333543,11.377815,0.0149609465,2,0,2
13,muon,3548.6484,55,711.9341908816,7.814372400146936,4939.060121668556,3540.0,11973.0,15513.0,9068.562373596602,166.9322,0.047041066,1,1,1
13,muon,2781.065,38,711.9341908816006,167.3381565166465,3729.676152167237,2640.0,13513.0,16153.0,18772.08452762494,132.20335,0.047536954,2,0,2
13,muon,3012.3389,37,1659.8967856916595,15.47182260219628,6198.271290429654,2880.0,13673.0,16553.0,16025.453894437262,97.22808,0.032276608,1,1,1
13,muon,564.4507,8,1659.8967856916604,39.857210299756616,2585.75109767503,560.0,16953.0,17513.0,127.5460931921846,37.681755,0.066758275,2,0,2
13,muon,3824.5662,48,2422.202839228773,100.56901521197103,2506.092903426794,3760.0,14073.0,17833.0,2784.8458366985237,182.94627,0.047834516,1,1,1
13,muon,1066.2529,13,2422.202839228772,128.81574396138896,3127.2585884196474,960.0,16073.0,17033.0,2531.513539331959,25.546453,0.023959093,2,0,2
13,muon,2107.5613,25,2001.3606373051282,58.90248639155163,2374.365908614379,1840.0,14793.0,16633.0,1213.2612313644013,74.6278,0.03540955,1,1,1
13,muon,737.3843,11,2001.360637305128,95.12442706181477,2006.3457040395544,720.0,16473.0,17193.0,134.69512526590415,22.972704,0.031154318,2,0,2
13,muon,1571.3536,18,94.89780772711349,165.02178699657753,300.581310208892,660.0,12303.0,12963.0,7035.004791666989,59.77885,0.0380429,1,1,2
2112,other,1189.292,18,94.89780772711264,145.99693411792765,104.86600300263264,880.0,12303.0,13183.0,10635.99978124433,59.672173,0.050174534,2,0,1
13,muon,2635.5159,27,2274.7355032286478,99.59613358545506,2312.063668668758,2055.0,13458.0,15513.0,9262.917271237278,77.929726,0.02956906,1,1,1
2212,proton,1455.4764,18,2274.7355032286478,75.81213067357493,2342.1427261438794,1430.0,12963.0,14393.0,23625.37631239198,64.0791,0.044026203,2,0,2
-211,pion,2086.0925,23,16.3980138505653,19.64938080301312,764.775183012991,2055.0,13458.0,15513.0,50553.302619012095,28.95757,0.013881248,1,1,1
211,pion,1362.1729,13,16.3980138505654,178.7476188796126,830.8971134606179,1360.0,13673.0,15033.0,52.28411243593841,11.917723,0.008749053,2,0,2
-13,muon,1370.4271,21,182.88088221380914,149.5746521632978,498.80887646095715,1360.0,14153.0,15513.0,53376.9133893598,48.090977,0.035091963,2,0,2
211,pion,1480.1002,17,182.880882213808,154.50147727617014,440.7084982573388,1440.0,14153.0,15593.0,484.92356950378115,46.988853,0.031747077,1,1,1
13,muon,2955.6782,47,234.0742369245571,158.855367675323,588.7128604467997,2950.0,12083.0,15033.0,10150.00370159967,104.27645,0.03528004,1,1,1
