event_id,track_idx,truth_vtx_id,pdg,is_muon,chord_length,polyline_length,nhits,z_depth,straightness_mse,total_energy,dedx_chord,dedx_poly,dca_to_reco_vertex
12,0,2072,211,0,1346.663818359375,1847.5263671875,25,1335.0,10445.6337890625,47.271793365478516,0.03510289110096475,0.025586532460394943,57.359506878503204
12,1,2072,-211,0,1168.7359619140625,1911.9993896484375,19,1015.0,20751.994140625,50.98564147949219,0.04362460225489423,0.026666138993311606,57.3595059160303
13,0,3043,13,1,5414.40625,6857.7646484375,69,5410.0,60203.66796875,223.1249542236328,0.041209496281080275,0.032536105518650375,9.918718181448284
13,1,3043,2112,0,3143.375244140625,3658.109130859375,15,1170.0,18668.705078125,33.604331970214844,0.01069052510763856,0.009186257371802465,9.9187228835227
14,0,3532,13,1,2060.025634765625,2455.8427734375,27,1920.0,9184.9140625,86.68817901611328,0.042081116639102426,0.03529874955910709,798.0281716039367
14,1,3531,13,1,1912.3521728515625,2442.49560546875,24,1680.0,26610.1953125,56.815391540527344,0.029709690687258875,0.023261205225228503,798.0281903617599
15,0,3719,-2212,0,2609.722412109375,5243.21435546875,23,1320.0,28104.07421875,43.22880554199219,0.016564522472354213,0.008244714522667552,88.81779121757249
15,1,3719,2112,0,1361.90625,1932.813720703125,23,1265.0,10880.2314453125,31.294775009155273,0.022978655842981317,0.01619130424931522,88.81779045515319
16,0,3770,13,1,1301.8994140625,1800.4615478515625,18,1280.0,20763.2734375,60.837764739990234,0.04673000393336809,0.033790093885973926,1308.6195131064353
16,1,3767,-211,0,1200.1302490234375,1214.8375244140625,13,1200.0,326.62554931640625,49.106239318847656,0.04091742488684547,0.04042206330639355,1308.619503891348
17,0,3830,211,0,841.6739501953125,1339.988037109375,16,840.0,21469.3203125,54.17365646362305,0.06436418336465316,0.04042846276485167,28.36184013033129
17,1,3830,13,1,807.4130249023438,934.7017211914062,9,600.0,1311.51904296875,51.133155822753906,0.06332961476431277,0.05470531899478868,28.361840176222568
18,0,5171,13,1,3458.580078125,3590.986328125,30,3200.0,2932.17578125,78.30621337890625,0.022641145097140096,0.02180632456481479,1342.1519339177414
18,1,5174,-211,0,1281.03173828125,2137.500244140625,16,880.0,4557.7607421875,40.777076721191406,0.031831433603590246,0.01907699277834969,1342.1519330211042
19,0,5220,13,1,2076.04833984375,2591.39990234375,27,2000.0,9263.931640625,76.88987731933594,0.03703665075791198,0.029671173966547625,1245.7716817636583
19,1,5216,211,0,1170.0948486328125,1491.6732177734375,13,795.0,7158.69189453125,94.64122772216797,0.08088338123422278,0.06344635446591664,1245.7716582994994
20,0,5224,13,1,1441.4486083984375,2298.912353515625,24,1125.0,15027.5654296875,66.77622985839844,0.046325779128950056,0.02904687938897736,70.20301433470604
20,1,5224,211,0,1325.73974609375,2037.078369140625,16,605.0,7676.1826171875,42.853240966796875,0.03232402218690553,0.02103661872609998,70.20301503860814
21,0,5298,-211,0,1919.70703125,2580.137451171875,31,1810.0,8842.9208984375,64.44829559326172,0.03357194329350181,0.02497862877963726,372.0006602696825
21,1,5298,13,1,1472.447265625,2157.55224609375,20,1210.0,13647.455078125,34.426666259765625,0.02338057671977323,0.015956353465875567,372.00065966238
22,0,5702,2212,0,1276.103515625,2572.775634765625,21,1275.0,28706.068359375,44.46049880981445,0.03484082463955829,0.01728114111818566,60.94111230918599
22,1,5702,22,0,1722.4981689453125,1957.429931640625,18,1565.0,8662.966796875,16.925588607788086,0.009826186705412663,0.008646842645142276,60.94111220199081
23,0,5764,2212,0,660.2369384765625,668.3207397460938,14,660.0,62.712982177734375,104.58720397949219,0.1584085922560131,0.15649253084563353,1002.2593530596396
23,1,5767,11,0,957.7064208984375,1356.9708251953125,11,880.0,9856.5634765625,61.334503173828125,0.06404311575596348,0.04519957395915279,1002.2593545724716
24,0,6049,13,1,3284.249755859375,3717.06689453125,50,3085.0,6198.86865234375,140.33241271972656,0.04272891014739724,0.037753534359629415,523.5040288793771
24,1,6051,13,1,1929.0072021484375,2754.08447265625,25,1585.0,9341.634765625,70.03221893310547,0.036304799098265096,0.02542849343526527,523.5040286264839
25,0,33,13,1,3158.69189453125,4051.498779296875,37,2480.0,32181.091796875,83.87246704101562,0.026552911724700614,0.020701590105272456,12.067612159287757
25,1,33,-321,0,1206.390625,1258.168701171875,14,1200.0,166.14308166503906,47.423866271972656,0.03931053946309692,0.03769277222347165,12.067612683812374
26,0,325,-211,0,1669.7647705078125,2109.1005859375,24,1655.0,6994.91845703125,54.83207321166992,0.03283820223072156,0.025997846464632667,57.970951220282515
26,1,325,22,0,2013.3240966796875,2414.498291015625,19,985.0,3078.791259765625,25.38816261291504,0.012610072394595793,0.010514881169054737,57.97094929536103
27,0,1607,13,1,2852.537353515625,3048.79443359375,28,2400.0,3916.619384765625,123.80574035644531,0.043401969900187375,0.04060809708659497,636.1423480540409
27,1,1604,13,1,1292.160400390625,2423.177490234375,20,1280.0,56016.2421875,52.29856491088867,0.04047374064015475,0.021582638961304582,636.1423431246211
28,0,2110,13,1,3007.63427734375,5170.85546875,33,2480.0,23888.8984375,60.890037536621094,0.02024516012312418,0.01177562163642153,157.80089634586272
28,1,2110,-321,0,2345.015380859375,2669.05078125,24,2320.0,8020.32080078125,44.202667236328125,0.01884962785196284,0.016561193794756738,157.80089576593153
29,0,2248,13,1,1753.5010986328125,2356.44091796875,22,1600.0,17324.77734375,82.20568084716797,0.04688088357130938,0.034885525972800195,1473.962100761909
29,1,2250,13,1,1273.177734375,1710.2286376953125,19,1200.0,18507.955078125,35.85824966430664,0.02816437068930472,0.02096693323568062,1473.9621054375289
30,0,2569,13,1,2789.749755859375,4005.159912109375,38,2640.0,75191.75,112.5737075805664,0.04035261848992917,0.02810716926437972,2113.082538368536
30,1,2568,13,1,2561.52685546875,2571.283203125,29,2560.0,88.29894256591797,61.6256103515625,0.024058155088241398,0.023966870034644972,2113.0825119872757
31,0,2835,13,1,3103.657958984375,4033.332763671875,34,1860.0,10592.6337890625,81.52293395996094,0.026266726242809978,0.02021230053077592,21.58422082810567
31,1,2835,22,0,1709.0469970703125,3081.656982421875,29,1620.0,43995.33984375,46.06959533691406,0.026956306886754794,0.014949618208548298,117.972765116524
31,2,2835,211,0,944.1610107421875,1042.1378173828125,11,660.0,413.90948486328125,38.16735076904297,0.040424620731839285,0.036624091490024886,102.28345540376922
